"sen_id";"sen_hash";"sen_quotes";"sen_maj";"sen_words";"sen_sentence";"sen_en_p";"sen_en_o";"sen_en_full";"sen_checked";"sen_checked_date"
"3374";"2bec7218c9cd354d4b91ccefbee6a066";"0";"1";"24";"Seule particularité, ni Corse-Matin ni le buraliste, chez qui le ticket a été enregistré, n’ont fait la publicité de ce coup de chance singulier";"0";"1";"1";"1";"2019-07-08 14:47:57"
"3376";"4311073d647abe530caee581b7a2bf6f";"0";"0";"8";"Une discrétion qui tranche avec les pratiques habituelles";"0";"0";"0";"1";"2019-07-08 14:48:00"
"3378";"cb254304cc27685bf4fa58973484d500";"0";"2";"33";"Néanmoins, l’information a plombé l’ambiance chez des policiers qui craignent que cet argent puisse justifier de façon légale de futures rentrées d’argent au sein de la sphère du Petit Bar, les parrains locaux";"0";"1";"1";"1";"2019-07-08 14:48:15"
"3380";"5783b51703a8fd9577e9273fdd799442";"0";"0";"20";"Seule consolation pour la justice, aucun lien n’est établi entre ces quatre millions et l’affaire qui sera jugée en juin";"0";"0";"0";"1";"2019-07-09 16:40:51"
"3382";"da6a797db6d65edfd9e1c0c58789f0fb";"0";"3";"34";"C’est entre 2016 et 2018, selon l’accusation, que M. Perrino a accordé des libéralités injustifiées au couple Porri, en lui louant sous le prix du marché un appartement sur le front de mer ajaccien";"1";"1";"1";"1";"2019-07-09 16:40:54"
"3385";"2d3964d0748964b323681285fac1d1bb";"0";"0";"12";"Le parquet d’Ajaccio évalue à 40 000 euros le manque à gagner";"0";"0";"1";"1";"2019-07-09 16:41:17"
"3387";"f080c2fc0688647ddaf6d97cd3a97d08";"0";"1";"6";"Deux étudiantes canadiennes enlevées au Ghana";"0";"0";"1";"1";"2019-07-09 16:41:34"
"3388";"c84005ac000eb2080560ad12787fc533";"0";"0";"13";"Plusieurs kidnappings contre rançon ont eu lieu ces derniers mois dans le pays";"0";"0";"0";"1";"2019-07-09 16:41:37"
"3390";"b03aee1ffab4ca88c736f0cc4be4b83e";"0";"5";"21";"L’entrée principale du Royal Golf Club, le 7 juin 2019 à Kumasi, au Ghana, où deux étudiantes canadiennes ont été enlevées";"0";"1";"1";"1";"2019-07-09 17:01:53"
"3391";"b9b7f1d6de6214bf48164c4bf30e7f9f";"0";"2";"30";"Deux étudiantes canadiennes ont été enlevées à Kumasi, la deuxième ville du Ghana , pays qui a connu dernièrement plusieurs enlèvements contre rançon, a annoncé la police, jeudi 6 juin";"0";"0";"1";"1";"2019-07-09 17:01:55"
"3392";"d3e66adb697869428466b13434c1cdac";"0";"0";"27";"Une troisième jeune femme qui se trouvait dans le véhicule n’a pas eu le temps de sortir lorsque ses deux camarades ont été enlevées par leurs ravisseurs";"0";"0";"0";"1";"2019-07-08 14:30:59"
"3393";"04c7247139366de441572e36ea62e45c";"0";"5";"13";"La mère de Samuel Kalu, attaquant des Girondins de Bordeaux, kidnappée au Nigeria";"1";"1";"1";"1";"2019-07-09 17:01:58"
"3394";"0f1178ec9bf3ecb19811d7800a88cb30";"0";"0";"16";"La police n’a pas donné les noms des deux étudiantes, âgées de 19 et 20 ans";"0";"0";"0";"1";"2019-07-09 17:02:00"
"3395";"bff2193fe950ed846805c965d79d35e9";"0";"4";"22";"Elle a toutefois précisé qu’elles étaient des volontaires travaillant pour Youth Challenge International, un groupe canadien dont le siège est à Toronto";"0";"1";"1";"1";"2019-07-09 17:02:03"
"3396";"17855c09cab97db0d5ecbe9af0228037";"0";"0";"19";"La thèse du kidnapping contre rançon se précise, même si aucune déclaration officielle n’a été faite dans ce sens";"0";"0";"0";"1";"2019-07-09 17:02:06"
"3397";"f8ea3c8459511f9746356d27e50d00f3";"0";"2";"14";"Cette pratique est très courante et généralisée au Nigeria, très proche culturellement du Ghana";"0";"0";"1";"1";"2019-07-09 17:02:09"
"3398";"dbfb175802d86b9f67326a52dd0cce3f";"0";"1";"22";"Le même mois, un diplomate estonien avait été enlevé à Accra et séquestré pendant vingt-quatre heures par un groupe criminel nigérian présumé";"0";"0";"1";"1";"2019-07-09 17:02:16"
"3399";"78acab2ae8d12b967258c4bdcf7705a2";"0";"1";"18";"Un homme d’affaires indien avait également été kidnappé et séquestré pendant deux jours à Kumasi, avant d’être relâché";"0";"0";"1";"1";"2019-07-09 17:02:24"
"3400";"a0cb64831d42da9dad8361763f08d474";"0";"1";"38";"Le Ghana n’a connu aucun trouble majeur de sécurité dans son histoire et a toujours été perçu comme un pays pacifique et paisible dans une région tourmentée par les guerres civiles, la criminalité rampante et les groupes djihadistes";"0";"0";"1";"1";"2019-07-09 17:02:25"
"3401";"8741f9f2d9a48b91e284369494efbcf5";"0";"0";"19";"Le pays d’Afrique de l’Ouest a d’ailleurs fait du tourisme, notamment nord-américain, l’un des piliers de son développement économique";"0";"0";"1";"1";"2019-07-09 17:02:39"
"3403";"48a764989be5a55a8f2a6346315a4c59";"0";"3";"25";"Mais le Ghana est également limitrophe du Burkina Faso, pays pauvre confronté depuis plusieurs mois à une explosion des violences attribuées à des groupes djihadistes";"0";"0";"1";"1";"2019-07-10 11:04:22"
"3404";"c16bfefa5a5079f5dce548c8341ce82e";"0";"2";"22";"La semaine dernière, un Burkinabé a été arrêté en possession d’une arme à feu dans une église dans le nord du Ghana";"0";"0";"1";"1";"2019-07-09 18:27:04"
"3412";"bb5aaab1abc3ed3b9de9f633bfa59244";"0";"2";"27";"La Ville de Paris va lancer un appel d’offres pour ramener de douze à seulement deux ou trois le nombre de sociétés autorisées à exploiter ces véhicules";"0";"1";"1";"1";"2019-07-10 11:04:26"
"3413";"75848618c83a2288c9f810aa09854c5b";"0";"0";"6";"Par ailleurs, leur vitesse sera bridée";"0";"0";"0";"1";"2019-07-09 18:26:58"
"3415";"0f6470995b4573e3e4f6547adf03631b";"0";"1";"12";"Des trottinettes abandonnées sur une aire piétonne à Paris, le 14 mai";"0";"0";"1";"1";"2019-07-09 18:27:13"
"3416";"39fe96b723b90782d3ad70992d1d983e";"0";"0";"6";"Grand tournant pour les trottinettes électriques";"0";"0";"0";"1";"2019-07-09 18:26:54"
"3417";"d6571d5101ea649d15aa3404ed7ca04c";"0";"2";"31";"Après avoir laissé ces nouveaux véhicules envahir la ville, pris quelques mesures peu efficaces, puis misé sur la bonne volonté des exploitants, Anne Hidalgo s’est résolue à employer la méthode forte";"1";"1";"1";"1";"2019-07-10 11:04:29"
"3418";"bbe86e5c956fc8d19ed25382c4aa1acd";"0";"2";"36";"Principale décision : la Ville de Paris entend lancer dans quelques mois un appel d’offres pour ramener à deux ou trois seulement le nombre de sociétés autorisées à exploiter des trottinettes en libre-service dans la capitale";"0";"1";"1";"1";"2019-07-10 11:04:32"
"3419";"2c038b88384ffc68798ee541ca5c8838";"0";"0";"14";"Une vraie rupture, puisque ces entreprises avaient jusqu’à présent une totale liberté pour s’installer";"0";"0";"0";"1";"2019-07-10 11:04:43"
"3420";"96d9e1e49a76bdcd85038d5f5af163ef";"0";"1";"12";"Chaque année, 11 200 tonnes de déchets plastique français polluent la Méditerranée";"0";"0";"0";"1";"2019-07-09 17:07:34"
"3422";"2c7333c4cc19a4d12cd9cefedb50d481";"0";"5";"26";"Ce qui a abouti à la présence dans les rues de la capitale de pas moins de douze concurrents : Lime, Bird, Bolt, VOI, Circ, etc";"0";"1";"1";"1";"2019-07-10 11:04:36"
"3423";"ec2e975d8076ea4ad634afa8a958ee3f";"0";"1";"10";"Déchets plastique au large de Marseille, le 30 mai 2019";"0";"0";"1";"1";"2019-07-09 17:07:46"
"3424";"22f7ba68bb32797d565ba9c09ebb3572";"0";"2";"36";"Près de 600 000 tonnes de plastique y sont déversées chaque année, selon un rapport publié vendredi 7 juin par le Fonds mondial pour la nature (WWF), à la veille de la Journée mondiale de l’océan";"0";"1";"1";"1";"2019-07-10 11:04:38"
"3425";"be2229e7457e3e69b89bdde6bf3b8ac3";"0";"0";"8";"Qui sont les utilisateurs des trottinettes électriques ?";"0";"0";"0";"1";"2019-07-10 11:04:44"
"3426";"d0cb4ef3636a57a63610ece436936a26";"0";"2";"33";"Si parmi les 22 pays de la région méditerranéenne les trois principaux responsables sont l’Egypte, la Turquie et l’Italie, qui génèrent les deux tiers des fuites de plastique, la France y contribue également";"0";"0";"1";"1";"2019-07-10 11:04:46"
"3427";"7e9f79c1153f3cec24798bc24b36d766";"0";"1";"36";"Rien qu’en 2016, elle a produit à elle seule 4,5 millions de tonnes de déchets plastique (l’équivalent de 66 kg par Français), ce qui fait d’elle le plus gros producteur de déchets plastique de la région";"0";"0";"0";"1";"2019-07-10 11:04:51"
"3428";"19bc5b48826abbe69e19e2ad202024e0";"0";"0";"14";"Le futur appel d’offres fixera le nombre maximum de trottinettes autorisé dans la ville";"0";"0";"0";"1";"2019-07-09 18:27:21"
"3429";"76686a7fe3f1d78820eee2d1a61afcec";"0";"0";"28";"Si l’essentiel est incinéré (40 %), enfoui (36 %) ou recyclé (22 %), il n’en reste pas moins que 80 000 tonnes atterrissent chaque année dans la nature";"0";"0";"0";"1";"2019-07-09 18:27:24"
"3430";"4ffc484d673ee57d7305ce4e96cf1c27";"0";"0";"7";"Ce chiffre est d’ailleurs sans doute sous-évalué";"0";"0";"0";"1";"2019-07-09 18:27:25"
"3431";"676f58a41b59903ce38a4c9aad5dee4b";"0";"0";"25";"Le reste est dragué par les fleuves (12 %) ou découle directement des activités maritimes (9 %), comme la pêche, l’aquaculture ou le transport maritime";"0";"0";"0";"1";"2019-07-09 18:27:28"
"3432";"150f836431df9bc8df6a5d7f8ca0fb12";"0";"0";"16";"Un cinquième de cette pollution plastique sera revenu sur les côtes françaises en l’espace d’un an";"0";"0";"0";"1";"2019-07-09 18:27:30"
"3433";"b913fd0e6cb0ad13afe393af3095ca74";"0";"1";"18";"En réalité, entre 35 000 et 40 000 seraient disponibles, d’après les données collectées par la société Geo4cast";"0";"1";"1";"1";"2019-07-10 11:04:54"
"3434";"0ef6ac2e5061b22972674a20ac1c92b7";"0";"0";"18";"Le reste restera en mer, contaminant les fonds marins (11 %) et les eaux de surface (66 %)";"0";"0";"0";"1";"2019-07-09 18:27:40"
"3435";"53dc43a057b9d5dacf1c242585e41e7f";"0";"0";"24";"Or, aux yeux des responsables de l’Hôtel de ville, 12 000 à 15 000 suffiraient pour répondre aux besoins sans rendre la ville impraticable";"0";"1";"1";"1";"2019-07-10 11:04:57"
"3436";"049d0da958b530507403528f97ae5eab";"0";"4";"36";"Sur les côtes françaises, la concentration de débris plastique à la surface est particulièrement élevée dans la baie de Marseille (1 000 km2), à Nice (578 km2) et même en Corse (112 km2), relève le WWF";"0";"1";"1";"1";"2019-07-10 11:05:00"
"3437";"f34d0f2674d4b17cca303d86c9b75cf1";"0";"2";"30";"L’appel d’offres, qui interviendra une fois que la loi sur les mobilités actuellement en discussion à l’Assemblée nationale sera votée, comportera des clauses sociales et environnementales, a précisé Anne Hidalgo";"1";"1";"1";"1";"2019-07-10 11:06:20"
"3438";"dc6691c6b12f779de6257aa489dbb517";"0";"1";"26";"Cette pollution pèse sur l’économie des secteurs du tourisme, du commerce maritime et de la pêche, coûtant à la France quelque 73 millions d’euros par an";"0";"0";"1";"1";"2019-07-10 11:06:25"
"3439";"0b81ddb577d554ab1a4e644b8ab156a3";"0";"0";"23";"Il faudra sans doute que les entreprises s’engagent à payer correctement le personnel chargé de poser et de reprendre chaque jour les véhicules";"0";"0";"0";"1";"2019-07-10 10:02:08"
"3440";"773a03d330708a6d0c8eea5deb7ce825";"0";"1";"37";"Car même si la Méditerranée est l’une des mers les plus polluées par les plastiques – et que les fuites de plastique augmentent de 40 % en période touristique –, il y reste encore de la biodiversité";"0";"0";"1";"1";"2019-07-10 11:06:32"
"3441";"fba4b339866e2872512bc426aedb3e26";"0";"0";"20";"Dans un certain nombre de cas, le point de non-retour n’est pas passé et on peut encore restaurer les écosystèmes";"0";"0";"0";"1";"2019-07-10 10:01:32"
"3442";"7dd0aa269603eae37dce8fff4650ac3d";"0";"0";"11";"Profession : chargeur de trottinettes, dernier-né des petits boulots de l’ubérisation";"0";"0";"0";"1";"2019-07-10 10:01:34"
"3443";"2e1037bf91f80916e45295d92bf0e542";"0";"0";"6";"Interdiction de stationner sur les trottoirs";"0";"0";"0";"1";"2019-07-10 10:01:36"
"3444";"534be24de833ea36682245014793a5f5";"0";"2";"16";"Un agent de surveillance de Paris déplace des trottinettes mal garées, le 6 juin à Paris";"0";"0";"1";"1";"2019-07-10 11:06:38"
"3445";"cb93629202d17be7b17ab97bfff53ae3";"0";"0";"11";"Les études de plasturgie bousculées par les aspirations écologiques des étudiants";"0";"0";"0";"1";"2019-07-10 10:01:39"
"3446";"dd2682c4b3fc27e223264f38df16d4aa";"0";"1";"35";"Elle estime que la France doit avant tout réduire sa consommation, ce qui passe notamment par le développement du vrac et l’interdiction du plastique dans de nouveaux secteurs, comme celui de la vente à emporter";"0";"0";"1";"1";"2019-07-10 11:06:43"
"3447";"03c133118189e10a78280fcdf0fe1513";"0";"1";"10";"A Bruxelles, la grande alliance des droites extrêmes est compromise";"0";"0";"1";"1";"2019-07-10 11:06:47"
"3448";"6e5197179ae465b731994f2478b96c6d";"0";"8";"19";"Le Parti du Brexit et le PiS polonais refusent de se joindre à Marine Le Pen et Matteo Salvini";"1";"1";"1";"1";"2019-07-10 11:05:52"
"3449";"9478e3774862d97b76df7a89b2b422b8";"0";"0";"8";"D’autres mesures sont annoncées à plus court terme";"0";"0";"0";"1";"2019-07-10 10:01:43"
"3451";"8f81d2a09540af1ea8370eff5d0d1519";"0";"5";"11";"Matteo Salvini et Marine Le Pen, le 18 mai à Milan";"1";"1";"1";"1";"2019-07-09 16:46:42"
"3452";"adeaa1b64395f786b6f2cb60f4963076";"0";"5";"12";"Les rêves de Marine Le Pen et Matteo Salvini resteront… des rêves";"1";"1";"1";"1";"2019-07-09 16:46:40"
"3453";"7ca0d34a46a3da3b9a51f11b3558b0c6";"0";"0";"27";"Il n’a, en effet, pas fallu longtemps, après les élections européennes du 26 mai, pour que la construction d’une grande alliance des droites extrêmes qu’ils annonçaient s’effondre";"0";"0";"0";"1";"2019-07-10 10:01:48"
"3454";"13c0fe7f716a3db3f8d8c192ddaef0ad";"0";"2";"22";"D’abord, Anne Hidalgo compte prendre un arrêté commun avec le préfet de police pour interdire le stationnement des trottinettes sur les trottoirs";"1";"1";"1";"1";"2019-07-09 16:46:38"
"3455";"303af2aebb0c1211aa0fba1013733768";"0";"0";"36";"Ces véhicules, jusqu’à présent tolérés aux endroits où ils ne gênaient pas, par exemple entre deux arbres, devront désormais utiliser uniquement les places de stationnement sur la chaussée, qu’ils partageront avec les voitures et les motos";"0";"0";"0";"1";"2019-07-09 18:51:47"
"3456";"c970435329334102a14ad213410854d2";"0";"0";"11";"Elections européennes 2019 : la progression des partis eurosceptiques en carte";"0";"0";"0";"1";"2019-07-09 18:51:50"
"3457";"ada0221be5a07033eb9c24a02c194d65";"0";"2";"16";"Ensuite, la Mairie de Paris va demander aux opérateurs de brider la vitesse de leurs appareils";"0";"1";"1";"1";"2019-07-10 11:06:53"
"3458";"b884a24980fa8f319cab9b2ff539f188";"0";"2";"22";"La vérité, à en croire des sources parlementaires, c’est que M. Farage a même du mal à maintenir son groupe à flot";"1";"1";"1";"1";"2019-07-09 16:44:14"
"3459";"4862aea6dfdd02ab52350c09747bfc32";"0";"0";"25";"De 25 km/h aujourd’hui, la vitesse maximale devra tomber à 20 km/h, et même à 8 km/h dans les aires piétonnes et zones de rencontre";"0";"0";"0";"1";"2019-07-10 10:02:03"
"3460";"6f979732fdc156ed473df2734bb5dc13";"0";"1";"35";"Les statuts du Parlement européen ne reconnaissent des groupes politiques – et ne leur allouent des moyens en proportion de leur importance – qu’à condition qu’ils rassemblent au moins 7 partis nationaux et 25 élus";"0";"1";"1";"1";"2019-07-10 14:25:35"
"3461";"3345f2f53c5197bf8a4f55b94b2fd8bd";"0";"1";"25";"Or, l’EFDD n’en était au dernier décompte officiel, jeudi 6 juin, qu’à trois partis – dont le Mouvement 5 étoiles (M5S) et ses 14 députés";"0";"1";"1";"1";"2019-07-10 11:05:58"
"3462";"dec459bd31c41201c5437d68a956fadd";"0";"1";"12";"L’équipe d’Anne Hidalgo va également inciter les sociétés à réduire leur flotte";"1";"1";"1";"1";"2019-07-08 12:05:01"
"3463";"c4a6db5495203ef4b82063f379caaac8";"0";"0";"15";"Enfin, un arrêté municipal va interdire la circulation des trottinettes dans les parcs et jardins";"0";"0";"0";"1";"2019-07-10 10:02:01"
"3464";"f719ed93d99d03d3613f5c0fc7ae9fa7";"0";"1";"24";"Mais ces derniers négocient en fait pour trouver un autre point de chute : ils ont sollicité les Verts et les libéraux de l’ALDE";"0";"1";"1";"1";"2019-07-10 14:25:39"
"3465";"340920d603d5ab1772728344bc0e24f8";"0";"2";"29";"M. Farage pourrait donc être contraint, avant le Brexit, d’aller pointer chez les non inscrits, une cohorte d’élus privés des moyens et des temps de parole des groupes constitués";"1";"1";"1";"1";"2019-07-10 16:45:01"
"3466";"07b319bda92f00d70a60c012dd614118";"0";"9";"25";"Le PiS goûte peu la sympathie de M. Salvini, de Mme Le Pen et de l’Alternative pour l’Allemagne (AfD) pour la Russie de Vladimir Poutine";"1";"1";"1";"1";"2019-07-09 16:44:25"
"3467";"5f66606ddd0bea4ae3503283afa87eb8";"0";"9";"28";"Le PiS, quant à lui, goûte peu la sympathie de M. Salvini, de Mme Le Pen et de l’Alternative pour l’Allemagne (AfD) pour la Russie de Vladimir Poutine";"1";"1";"1";"1";"2019-07-09 16:46:45"
"3468";"6efd9c8fcfee00931b59861576d65a89";"0";"1";"14";"Migrants : le Mexique tente d’échapper à la menace américaine des droits de douane";"0";"0";"1";"1";"2019-07-09 16:44:32"
"3470";"c2f747295850a72cd39b2fd920f2d4e2";"0";"2";"23";"Pendant un an, la Mairie de Paris a, comme d’autres grandes villes, assisté à l’essor des trottinettes électriques sans oser intervenir trop brutalement";"0";"1";"1";"1";"2019-07-10 16:05:20"
"3471";"1f33b49642d93d5c33b9a8452575cde0";"0";"1";"21";"Une arrivée qui pourrait toutefois effrayer les Belges de l’Alliance néoflamande (N-VA), le parti nationaliste, qui n’apprécie pas son discours radical";"0";"1";"1";"1";"2019-07-10 16:45:05"
"3472";"516aedade90e8d4a3976daa9a11072f1";"0";"1";"36";"Le pays a annoncé déployer 6 000 hommes pour empêcher les clandestins de transiter sur son territoire, afin d’éviter que les Etats-Unis ne mettent à exécution, à parti de lundi, leur menace de droits de douane";"0";"0";"1";"1";"2019-07-10 16:45:07"
